Sentence #	Word	Pos	Tag
	s	Si	O
	random	Xf	O
	tekstovima	Ncmpi	O
	(	Z	O
	ali	Cc	O
	doista	Rgp	O
	nasumičnim	Agpmpiy	O
	tekstovima	Ncmpi	O
	u	Sa	O
	koje	Pi-mpa	O
	nije	Var3s	O
	uložena	Appfsny	O
	ni	Qo	O
	trunka	Ncfsn	O
	kreativnog	Agpmsgy	O
	truda	Ncmsg	O
	ili	Cc	O
	duše	Ncfsg	O
	)	Z	O
	i	Cc	O
	prepotentnim	Agpmsiy	O
	vokalom	Ncmsi	O
	?	Z	O
Sentence: 2301	Zato	Cs	O
	što	Cs	O
	su	Var3p	O
	domaći	Agpmsny	O
	bend	Ncmsn	O
	?	Z	O
Sentence: 2302	Zato	Cs	O
	što	Cs	O
	će	Var3p	O
	za	Sa	O
	previše	Rgp	O
	para	Ncfpg	O
	doći	Vmn	O
	svirati	Vmn	O
	i	Qo	O
	u	Sa	O
	tvoje	Ps2nsa	O
	selo	Ncnsa	O
	na	Sa	O
	isti	Agpmsayn	O
	način	Ncmsan	O
	kao	Cs	O
	što	Cs	O
	je	Var3s	O
	to	Pd-nsa	O
	prošle	Agpfsgy	O
	godine	Ncfsg	O
	odradila	Vmp-sf	O
	Severina	Npfsn	B-per
	?	Z	O
Sentence: 2303	Ili	Cc	O
	jednostavno	Rgp	O
	misliš	Vmr2s	O
	da	Cs	O
	si	Var2s	O
	urbanija	Agcfsny	O
	od	Sg	O
	čobana	Ncmpg	O
	koji	Pi-mpn	O
	slušaju	Vmr3p	O
	cajke	Ncfpa	O
	zato	Cs	O
	što	Cs	O
	štuješ	Vmr3s	O
	bend	Ncmsan	O
	koji	Pi-msn	O
	svira	Vmr3s	O
	moderni	Agpmsayn	O
	rock	Ncmsan	O
	?	Z	O
Sentence: 2304	Zapitaj	Vmm2s	O
	se	Px--sa	O
	.	Z	O
Sentence: 2305	Osim	Sg	O
	toga	Pd-nsg	O
	,	Z	O
	pretpostavka	Ncfsn	O
	kako	Cs	O
	ja	Pp1-sn	O
	moram	Vmr1s	O
	biti	Van	O
	fan	Ncmsn	O
	Vatre	Ncfsg	B-org
	da	Cs	O
	bih	Vaa1s	O
	imao	Vmp-sm	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	o	Sl	O
	njima	Pp3-pl	O
	ili	Cc	O
	još	Rgp	O
	bolje	Rgc	O
	nazvati	Vmn	O
	me	Pp1-sa	O
	maloumnim	Agpmsiy	O
	jer	Cs	O
	se	Px--sa	O
	ne	Qz	O
	slažemo	Vmr1p	O
	oko	Sg	O
	kvalitete	Ncfsg	O
	benda	Ncmsg	O
	,	Z	O
	moglo	Vmp-sn	O
	bi	Vaa3s	O
	ti	Pp2-sd	O
	poslužiti	Vmn	O
	kao	Cs	O
	poticaj	Ncmsn	O
	da	Cs	O
	ugasiš	Vmr2s	O
	vatru	Ncfsa	B-org
	sa	Sg	O
	plejera	Ncmsg	O
	i	Cc	O
	razmisliš	Vmr2s	O
	malo	Rgp	O
	svojom	Px-fsi	O
	glavicom	Ncfsi	O
	.	Z	O
Sentence: 2306	A	Cc	O
	ti	Pp2-sv	O
	bi	Vaa3s	O
	se	Px--sa	O
	,	Z	O
	Ivane	Npmsv	B-per
	,	Z	O
	također	Rgp	O
	mogao	Vmp-sm	O
	pogledati	Vmn	O
	u	Sa	O
	ogledalo	Ncnsa	O
	i	Cc	O
	suočiti	Vmn	O
	sa	Si	O
	istinom	Ncfsi	O
	.	Z	O
Sentence: 2307	Ako	Cs	O
	uopće	Rgp	O
	čitaš	Vmr2s	O
	ove	Pd-mpa	O
	komentare	Ncmpa	O
	,	Z	O
	ako	Cs	O
	te	Pp2-sa	O
	uopće	Rgp	O
	briga	Ncfsn	O
	što	Pi3n-a	O
	ljudi	Ncmpn	O
	stvarno	Rgp	O
	misle	Vmr3p	O
	o	Sl	O
	tvom	Ps2msl	O
	bendu	Ncmsl	O
	i	Cc	O
	personi	Ncfsl	O
	koju	Pi-fsa	O
	si	Var2s	O
	stvorio	Vmp-sm	O
Sentence: 2308	Internet	Ncmsn	O
	je	Var3s	O
	slobodni	Agpmsny	O
	medij	Ncmsn	O
	,	Z	O
	dok	Cs	O
	god	Qo	O
	poštuješ	Vmr2s	O
	tuđe	Agpfpay	O
	slobode	Ncfpa	O
	,	Z	O
	sloboda	Ncfsn	O
	je	Var3s	O
	i	Qo	O
	tebi	Pp2-sd	O
	omogućena	Appfsny	O
	.	Z	O
Sentence: 2309	Zvati	Vmn	O
	nekog	Pi-msay	O
	maloumnim	Agpmsiy	O
	zato	Cs	O
	što	Cs	O
	(	Z	O
	ne	Qz	O
	)	Z	O
	sluša	Vmr3s	O
	Vatru	Ncfsa	B-org
	ili	Cc	O
	neki	Pi-msan	O
	drugi	Mlomsan	O
	bend	Ncmsan	O
	je	Var3s	O
	maloumno	Agpnsny	O
	.	Z	O
Sentence: 2310	Što	Pi3n-n	O
	se	Px--sa	O
	tiče	Vmr3s	O
	samog	Agpmsgy	O
	benda	Ncmsg	O
	,	Z	O
	nekome	Pi3m-d	O
	se	Px--sa	O
	sviđa	Vmr3s	O
	,	Z	O
	nekome	Pi3m-d	O
	ne	Qz	O
	,	Z	O
	kome	Pi3m-d	O
	se	Px--sa	O
	ne	Qz	O
	sviđa	Vmr3s	O
	taj	Pd-msn	O
	ih	Pp3-pa	O
	ne	Qz	O
	sluša	Vmr3s	O
	i	Cc	O
	to	Pd-nsn	O
	je	Var3s	O
	to	Pd-nsn	O
	.	Z	O
Sentence: 2311	Kao	Cs	O
	i	Qo	O
	brujah	X	O
	,	Z	O
	kolumnu	Ncfsa	O
	sam	Var1s	O
	išao	Vmp-sm	O
	pročitati	Vmn	O
	kako	Cs	O
	bih	Vaa1s	O
	vidio	Vmp-sm	O
	da	Qq	O
	li	Qq	O
	je	Var3s	O
	moj	Ps1msn	O
	stav	Ncmsn	O
	prema	Sl	O
	Vatri	Ncfsl	B-org
	i	Cc	O
	Ivanu	Npmsd	B-per
	ispravan	Agpmsnn	O
	,	Z	O
	i	Cc	O
	da	Qq	O
	li	Qq	O
	se	Px--sa	O
	nešto	Pi3n-n	O
	promijenilo	Vmp-sn	O
	od	Sg	O
	davne	Agpfsgy	O
	1996.	Mdo	O
	kada	Cs	O
	sam	Var1s	O
	prvi	Mlomsan	O
	puta	Rgp	O
	čuo	Vmp-sm	O
	Vatru	Ncfsa	B-org
	i	Cc	O
	popričao	Vmp-sm	O
	s	Si	O
	dečkima	Ncmpi	O
	.	Z	O
Sentence: 2312	Nekih	Pi-mpg	O
	10-ak	Mds	O
	koncerata	Ncmpg	O
	na	Sl	O
	kojima	Pi-mpl	O
	smo	Var1p	O
	zajedno	Rgp	O
	nastupali	Vmp-pm	O
	poslije	Rgp	O
	,	Z	O
	mogu	Vmr1s	O
	reći	Vmn	O
	da	Cs	O
	se	Px--sa	O
	doživljaj	Ncmsn	O
	Vatre	Ncfsg	B-org
	i	Cc	O
	Ivana	Npmsg	B-per
	nastavio	Vmp-sm	O
	kretati	Vmn	O
	kako	Cs	O
	je	Var3s	O
	i	Qo	O
	počeo	Vmp-sm	O
	.	Z	O
Sentence: 2313	Prvi	Mlomsn	O
	koncert	Ncmsn	O
	Vatre	Ncfsg	B-org
	u	Sl	O
	Našicama	Npfpl	B-loc
	1996.	Mdo	O
	,	Z	O
	penju	Vmr3p	O
	se	Px--sa	O
	na	Sa	O
	stage	Xf	O
	odsviraju	Vmr3p	O
	jednu	Mlcfsa	O
	stvar	Ncfsa	O
	i	Cc	O
	Ivan	Npmsn	B-per
	kaže	Vmr3s	O
	:	Z	O
	Pozdrav	Ncmsn	O
	,	Z	O
	Valpovo	Npnsv	B-loc
	.	Z	O
	Kao	Cs	O
	imaju	Vmr3p	O
	jebenu	Agpfsay	O
	turneju	Ncfsa	O
	po	Sl	O
	Slavoniji	Npfsl	B-loc
	(	Z	O
	koja	Pi-fsn	O
	se	Px--sa	O
	sastojala	Vmp-sf	O
	od	Sg	O
	2	Mdc	O
	koncerta	Ncmsg	O
	,	Z	O
	jedan	Mlcmsn	O
	u	Sl	O
	Valpovu	Npnsl	B-loc
	i	Cc	O
	jedan	Mlcmsn	O
	u	Sl	O
	Našicama	Npfpl	B-loc
	,	Z	O
	s	Sg	O
	2	Mdc	O
	tjedna	Ncmsg	O
	razmaka	Ncmsg	O
	)	Z	O
	pa	Cc	O
	mu	Pp3msd	O
	se	Px--sa	O
	sve	Agpnsny	O
	smiješalo	Vmp-sn	O
	u	Sl	O
	glavi	Ncfsl	O
	.	Z	O
	Komentar	Ncmsn	O
	99	Mdc	O
	%	Z	O
	ljudi	Ncmpg	O
	:	Z	O
	"	Z	O
	Koja	Pi-fsn	O
	seljačina	Ncfsn	O
	.	Z	O
	"	Z	O
Sentence: 2314	Ne	Qz	O
	zbog	Sg	O
	toga	Pd-nsg	O
	što	Cs	O
	je	Var3s	O
	rekao	Vmp-sm	O
	krivo	Agpnsay	O
	mjesto	Ncnsa	O
	,	Z	O
	pa	Cc	O
	iz	Sg	O
	nas	Pp1-pg	O
	izvire	Vmr3p	O
	neki	Pi-msn	O
	pseudo	Agpmsny	O
	lokalpatriotizam	Ncmsn	O
	već	Rgp	O
	zbog	Sg	O
	toga	Pd-nsg	O
	što	Cs	O
	smo	Var1p	O
	zajedno	Rgp	O
	jeli	Vmp-pm	O
	,	Z	O
	cugali	Vmp-pm	O
	nekoliko	Rgp	O
	sati	Ncmpg	O
	prije	Rgp	O
	,	Z	O
	i	Cc	O
	jako	Rgp	O
	dobro	Rgp	O
	zna	Vmr3s	O
	gdje	Rgp	O
	je	Var3s	O
	i	Cc	O
	što	Pi3n-n	O
	je	Var3s	O
	,	Z	O
	ako	Cs	O
	zbog	Sg	O
	ničeg	Pi3n-g	O
	drugog	Mlonsg	O
	,	Z	O
	onda	Rgp	O
	zbog	Sg	O
	cure	Ncfsg	O
	pod	Si	O
	imenom	Ncnsi	O
	Žana	Npfsn	B-per
	.	Z	O
Sentence: 2315	Na	Sl	O
	koncertu	Ncmsl	O
	su	Var3p	O
	svirali	Vmp-pm	O
	5	Mdc	O
	-	Z	O
	6	Mdc	O
	svojih	Px-fpg	O
	stvari	Ncfpg	O
	,	Z	O
	i	Cc	O
	jedno	Rgp	O
	sat	Ncmsan	O
	,	Z	O
	sat	Ncmsan	O
	i	Cc	O
	pol	Rgp	O
	obrada	Ncfpg	O
	Partibrejkersa	Npmpg	B-org
	,	Z	O
	EKV-a	Npmsg	B-org
Sentence: 2316	Zadnji	Agpmsny	O
	koncert	Ncmsn	O
	grupe	Ncfsg	O
	Vatra	Ncfsn	B-org
	u	Sl	O
	Našicama	Npfpl	B-loc
	,	Z	O
	održan	Appmsnn	O
	prije	Rgp	O
	mjesec	Ncmsan	O
	,	Z	O
	dva	Mlc	O
	u	Sl	O
	centru	Ncmsl	O
	grada	Ncmsg	O
Sentence: 2317	Doslovno	Rgp	O
	je	Var3s	O
	bilo	Vap-sn	O
	20	Mdc	O
	ljudi	Ncmpg	O
	,	Z	O
	djeca	Ncnpn	O
	do	Sg	O
	13	Mdc	O
	godina	Ncfpg	O
	uz	Sa	O
	ponekog	Pi-msay	O
	roditelja	Ncmsay	O
	sa	Si	O
	malom	Agpfsiy	O
	djecom	Ncnpi	O
Sentence: 2318	Ivan	Npmsn	B-per
	poziva	Vmr3s	O
	masu	Ncfsa	O
	da	Cs	O
	priđu	Vmr3p	O
	bliže	Rgc	O
	,	Z	O
	jer	Cs	O
	im	Pp3-pd	O
	je	Var3s	O
	u	Sl	O
	kurcu	Ncmsl	O
	svirati	Vmn	O
	tako	Rgp	O
Sentence: 2319	To	Pd-nsn	O
	je	Var3s	O
	pregled	Ncmsn	O
	stvari	Ncfpg	O
	.	Z	O
Sentence: 2320	Za	Sa	O
	neke	Pi-fpa	O
	dublje	Agcfpay	O
	analize	Ncfpa	O
	nema	Vmr3s	O
	smisla	Ncmsg	O
	,	Z	O
	o	Sl	O
	tome	Pd-nsl	O
	kako	Cs	O
	album	Ncmsn	O
	kao	Cs	O
	cjelina	Ncfsn	O
	ne	Qz	O
	postoji	Vmr3s	O
	,	Z	O
	svaka	Pi-fsn	O
	stvar	Ncfsn	O
	je	Var3s	O
	za	Sa	O
	sebe	Px--sa	O
	,	Z	O
	čak	Qo	O
	i	Qo	O
	unutar	Sg	O
	stvari	Ncfpg	O
	ima	Vmr3s	O
	dijelova	Ncmpg	O
	koji	Pi-mpn	O
	jasno	Rgp	O
	ne	Qz	O
	pripadaju	Vmr3p	O
	.	Z	O
Sentence: 2321	Untitled	Xf	O
	kaže	Vmr3s	O
	da	Cs	O
	pjesme	Ncfpn	O
	nisu	Var3p	O
	slabe	Agpfpny	O
	,	Z	O
	ako	Cs	O
	znaš	Vmr2s	O
	o	Sl	O
	čemu	Pi3n-l	O
	govore	Vmr3p	O
	?	Z	O
	Nikada	Rgp	O
	mi	Pp1-sd	O
	takvi	Pd-mpn	O
	ljudi	Ncmpn	O
	nisu	Var3p	O
	bili	Vap-pm	O
	jasni	Agpmpny	O
Sentence: 2322	Od	Sg	O
	cijelog	Agpmsgy	O
	svemira	Ncmsg	O
	,	Z	O
	kada	Cs	O
	je	Var3s	O
	Ivan	Npmsn	B-per
	pisao	Vmp-sm	O
	pjesme	Ncfpa	O
	(	Z	O
	pretpostavljam	Vmr1s	O
	da	Cs	O
	je	Var3s	O
	to	Pd-nsa	O
	radio	Vmp-sm	O
	)	Z	O
	baš	Qo	O
	ti	Pp2-sn	O
	si	Var2s	O
	bila	Vap-sf	O
	ta	Pd-fsn	O
	jedina	Agpfsny	O
	osoba	Ncfsn	O
	koja	Pi-fsn	O
	ga	Pp3msa	O
	je	Var3s	O
	totalno	Rgp	O
	shvaćala	Vmp-sf	O
	,	Z	O
	i	Cc	O
	baš	Qo	O
	tebi	Px--sd	O
	su	Var3p	O
	upućene	Agpfpny	O
	riječi	Ncfpn	O
	njegovih	Ps3npg	O
	djela	Ncnpg	O
	.	Z	O
Sentence: 2323	Nitko	Pi3m-n	O
	osim	Sg	O
	tebe	Pp2-sg	O
	ne	Qz	O
	može	Vmr3s	O
	naći	Vmn	O
	dublji	Agcmsayn	O
	smisao	Ncmsan	O
	i	Cc	O
	shvatiti	Vmn	O
	kako	Cs	O
	je	Var3s	O
	Ivan	Npmsn	B-per
	Edgar	Npmsn	B-per
	Alan	Npmsn	I-per
	Poe	Npmsn	I-per
	našeg	Ps1nsg	O
	vremena	Ncnsg	O
	,	Z	O
	i	Cc	O
	kako	Cs	O
	je	Var3s	O
	njegovo	Ps3nsn	O
	djelo	Ncnsn	O
	bezvremensko	Agpnsny	O
	.	Z	O
Sentence: 2324	Da	Qq	O
	li	Qq	O
	njihova	Ps3fsn	O
	glazba	Ncfsn	O
	išta	Pi3n-a	O
	vrijedi	Vmr3s	O
	ili	Cc	O
	ne	Qz	O
	,	Z	O
	pokazat	Vmn	O
	će	Var3s	O
	vrijeme	Ncnsn	O
	,	Z	O
	iako	Cs	O
	ni	Qo	O
	sadašnji	Agpmsny	O
	pregled	Ncmsn	O
	ne	Qz	O
	izgleda	Vmr3s	O
	baš	Qo	O
	bajno	Rgp	O
	.	Z	O
	Koliko	Rgp	O
	su	Var3p	O
	ono	Pd-nsn	O
	tisuća	Ncfpg	O
	albuma	Ncmpg	O
	prodali	Vmp-pm	O
	?	Z	O
	Koliko	Rgp	O
	međunarodnih	Agpfpgy	O
	nagrada	Ncfpg	O
	dobili	Vmp-pm	O
	za	Sa	O
	svoj	Px-msan	O
	rad	Ncmsan	O
	?	Z	O
	Na	Sl	O
	koliko	Rgp	O
	rasprodanih	Appmpgy	O
	koncerata	Ncmpg	O
	su	Var3p	O
	svirali	Vmp-pm	O
	kao	Cs	O
	headlineri	Ncmpn	O
	?	Z	O
Sentence: 2325	Tko	Pq3m-n	O
	uopće	Rgp	O
	sluša	Vmr3s	O
	Vatru	Ncfsa	B-org
	?	Z	O
Sentence: 2326	Ali	Cc	O
	,	Z	O
	opet	Rgp	O
	,	Z	O
	ovdje	Rgp	O
	je	Var3s	O
	kolumna	Ncfsn	O
	koju	Pi-fsa	O
	piše	Vmr3s	O
	Ivan	Npmsn	B-per
	.	Z	O
	Piše	Vmr3s	O
	o	Sl	O
	stvarima	Ncfpl	O
	koje	Pi-fpa	O
	on	Pp3msn	O
	želi	Vmr3s	O
	.	Z	O
	Ovo	Pd-nsn	O
	nije	Var3s	O
	izvještaj	Ncmsn	O
	sa	Sg	O
	skupštine	Ncfsg	O
	radnog	Agpnsgy	O
	udruženja	Ncnsg	O
	Vatra	Ncfsn	B-org
	,	Z	O
	pa	Cc	O
	da	Cs	O
	nas	Pp1-pa	O
	mora	Vmr3s	O
	obavijestiti	Vmn	O
	o	Sl	O
	tome	Pd-nsl	O
	kako	Cs	O
	je	Var3s	O
	danas	Rgp	O
	Vatra	Ncfsn	B-org
	stavila	Vmp-sf	O
	2	Mdc	O
	(	Z	O
	čitaj	Vmm2s	O
	dvije	Mlcf-a	O
	)	Z	O
	nove	Agpfpay	O
	slike	Ncfpa	O
	sa	Sg	O
	probe	Ncfsg	O
	na	Sl	O
	svoj	Px-msan	O
	site	Ncmsan	O
Sentence: 2327	Ako	Cs	O
	se	Px--sa	O
	nekome	Pi3m-d	O
	sviđa	Vmr3s	O
	Vatra	Ncfsn	B-org
	,	Z	O
	on	Pp3msn	O
	(	Z	O
	a	X	O
	)	Z	O
	ih	Pp3-pa	O
	sluša	Vmr3s	O
	,	Z	O
	ako	Cs	O
	ne	Qz	O
	,	Z	O
	ne	Qz	O
	jednostavno	Rgp	O
	,	Z	O
	nije	Var3s	O
	nitko	Pi3m-n	O
	malouman	Agpmsnn	O
	ako	Cs	O
	sluša	Vmr3s	O
	ili	Cc	O
	ne	Qz	O
	sluša	Vmr3s	O
	,	Z	O
	ali	Cc	O
	netko	Pi3m-n	O
	bi	Vaa3s	O
	mogao	Vmp-sm	O
	postati	Vmn	O
Sentence: 2328	Super	Rgp	O
	mi	Pp1-sd	O
	je	Var3s	O
	kako	Cs	O
	se	Px--sa	O
	uvijek	Rgp	O
	za	Sa	O
	negativan	Agpmsann	O
	komentar	Ncmsan	O
	javljaju	Vmr3p	O
	ljudi	Ncmpn	O
	koji	Pi-mpn	O
	imaju	Vmr3p	O
	ili	Cc	O
	su	Var3p	O
	imali	Vmp-pm	O
	bend	Ncmsan	O
	.	Z	O
	Neuspješan	Agpmsann	O
	bend	Ncmsan	O
	,	Z	O
	s	Si	O
	obzirom	Ncmsi	O
	da	Cs	O
	ste	Var2p	O
	svirali	Vmp-pm	O
	još	Rgp	O
	1996.	Mdo	O
	,	Z	O
	a	Cc	O
	danas	Rgp	O
	baljezgaš	Vmr2s	O
	po	Sl	O
	portalima	Ncmpl	O
	,	Z	O
	nekako	Rgp	O
	sumnjam	Vmr1s	O
	da	Cs	O
	si	Var2s	O
	stekao	Vmp-sm	O
	svjetsku	Agpfsay	O
	slavu	Ncfsa	O
	ili	Cc	O
	barem	Qo	O
	prepoznatljivost	Ncfsn	O
	na	Sl	O
	ovim	Pd-mpl	O
	prostorima	Ncmpl	O
	.	Z	O
	Osjećam	Vmr1s	O
	li	Qq	O
	ja	Pp1-sn	O
	to	Qo	O
	neku	Pi-fsa	O
	laganu	Agpfsay	O
	frustraciju	Ncfsa	O
	?	Z	O
	Pamtiš	Vmr2s	O
	godine	Ncfpa	O
	,	Z	O
	broj	Ncmsan	O
	koncerata	Ncmpg	O
	,	Z	O
	izrečene	Appfpay	O
	gluposti	Ncfpa	O
	prelazi	Vmr3s	O
	li	Qq	O
	to	Pd-nsn	O
	u	Sa	O
	latentnu	Agpfsay	O
	patologiju	Ncfsa	O
	?	Z	O
	Ne	Qz	O
	voliš	Vmr2s	O
	bend	Ncmsan	O
	,	Z	O
	ne	Qz	O
	sviđa	Vmr3s	O
	ti	Pp2-sd	O
	se	Px--sa	O
	tekst	Ncmsn	O
	ni	Cc	O
	Dečak	Npmsn	B-per
	,	Z	O
	ok	Rgp	O
	,	Z	O
	naravno	Rgp	O
	,	Z	O
	i	Cc	O
	naravno	Rgp	O
	da	Cs	O
	je	Var3s	O
	internet	Ncmsn	O
	oaza	Ncfsn	O
	koja	Pi-fsn	O
	omogućava	Vmr3s	O
	slobodu	Ncfsa	O
	mišljenja	Ncnsg	O
	,	Z	O
	sve	Agpnsny	O
	5	Mdc	O
	,	Z	O
	ali	Cc	O
	ti	Pp2-sn	O
	svejedno	Rgp	O
	nalaziš	Vmr2s	O
	vremena	Ncnsg	O
	da	Cs	O
	nekoliko	Rgp	O
	puta	Rgp	O
	ispišeš	Vmr2s	O
	karticu	Ncfsa	O
	vlastitog	Agpmsgy	O
	proljeva	Ncmsg	O
	.	Z	O
	Nema	Vmr3s	O
	ničeg	Pi3n-g	O
	zanimljivijeg	Agcnsgy	O
	u	Sl	O
	tvom	Ps2msl	O
	životu	Ncmsl	O
	?	Z	O
	Nisam	Var1s	O
	više	Rgp	O
	sigurna	Agpfsny	O
	tko	Pi3m-n	O
	bi	Vaa3s	O
	mogao	Vmp-sm	O
	postati	Vmn	O
	malouman	Agpmsnn	O
Sentence: 2329	Ako	Cs	O
	je	Var3s	O
	sve	Agpnsny	O
	5	Mdc	O
	i	Cc	O
	poštuješ	Vmr2s	O
	slobodu	Ncfsa	O
	mišljenja	Ncnsg	O
	,	Z	O
	pogotovo	Rgp	O
	onog	Pd-nsg	O
	koje	Pi-nsn	O
	se	Px--sa	O
	ne	Qz	O
	slaže	Vmr3s	O
	s	Si	O
	tvojim	Ps2nsi	O
	,	Z	O
	što	Pi3n-a	O
	onda	Rgp	O
	osjećaš	Vmr2s	O
	potrebu	Ncfsa	O
	da	Cs	O
	vrijeđaš	Vmr2s	O
	i	Cc	O
	omalovažavaš	Vmr2s	O
	?	Z	O
Sentence: 2330	Ja	Pp1-sn	O
	sam	Var1s	O
	rekao	Vmp-sm	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	i	Cc	O
	iskustvo	Ncnsa	O
	s	Si	O
	čovjekom	Ncmsi	O
	,	Z	O
	sve	Agpnsny	O
	5	Mdc	O
	.	Z	O
	Prihvati	Vmm2s	O
	da	Cs	O
	se	Px--sa	O
	ne	Qz	O
	slažemo	Vmr1p	O
	,	Z	O
	reci	Vmm2s	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	i	Cc	O
	ok	Rgp	O
	.	Z	O
	Ne	Qz	O
	razumijem	Vmr1s	O
	zašto	Rgp	O
	bi	Vaa3s	O
	bilo	Vap-sn	O
	važnije	Agcnsny	O
	što	Pi3n-n	O
	i	Cc	O
	tko	Pi3m-n	O
	sam	Var1s	O
	ja	Pp1-sn	O
	,	Z	O
	a	Cc	O
	ne	Qz	O
	što	Pi3n-a	O
	sam	Var1s	O
	rekao	Vmp-sm	O
	?	Z	O
	Jesi	Var2s	O
	ti	Pp2-sn	O
	u	Sl	O
	HDZ-u	Npmsl	B-org
	?	Z	O
Sentence: 2331	Jok	I	O
	,	Z	O
	potpuno	Rgp	O
	apolitična	Agpfsny	O
	.	Z	O
	Ne	Qz	O
	,	Z	O
	ne	Qz	O
	vrijeđam	Vmr1s	O
	,	Z	O
	govorim	Vmr1s	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	.	Z	O
	Ma	I	O
	sve	Agpnsny	O
	super	Rgp	O
	,	Z	O
	i	Cc	O
	sloboda	Ncfsn	O
	govora	Ncmsg	O
	i	Cc	O
	mir	Ncmsn	O
	u	Sl	O
	svijetu	Ncmsl	O
	i	Cc	O
	delfini	Ncmpn	O
	.	Z	O
	Ali	Cc	O
	zašto	Rgp	O
	se	Px--sa	O
	netko	Pi3m-n	O
	opterećuje	Vmr3s	O
	stvarima	Ncfpi	O
	koje	Pi-fpa	O
	ne	Qz	O
	voli	Vmr3s	O
	?	Z	O
	Taj	Pd-msn	O
	dio	Ncmsn	O
	mi	Pp1-sd	O
	nije	Var3s	O
	jasan	Agpmsnn	O
	.	Z	O
	Onako	Rgp	O
	,	Z	O
	ljudski	Rgp	O
	.	Z	O
	A	Cc	O
	previše	Rgp	O
	puta	Rgp	O
	sam	Var1s	O
	se	Px--sa	O
	susretala	Vmp-sf	O
	sa	Si	O
	situacijom	Ncfsi	O
	u	Sl	O
	kojoj	Pi-fsl	O
	su	Var3p	O
	najžešći	Agsmpny	O
	kritičari	Ncmpn	O
	upravo	Rgp	O
	kolege	Ncmpn	O
	glazbenici	Ncmpn	O
	ili	Cc	O
	oni	Pd-mpn	O
	koji	Pi-mpn	O
	bi	Vaa3p	O
	to	Pd-nsn	O
	silom	Rgp	O
	željeli	Vmp-pm	O
	biti	Van	O
	,	Z	O
	pa	Cc	O
	mi	Pp1-sd	O
	je	Var3s	O
	tvoja	Ps2fsn	O
	paralela	Ncfsn	O
	baš	Qo	O
	sjela	Vmp-sf	O
	.	Z	O
	A	Cc	O
	što	Pq3n-a	O
	ćeš	Var2s	O
	.	Z	O
Sentence: 2332	Ima	Vmr3s	O
	jedna	Mlcfsn	O
	zanimljiva	Agpfsny	O
	:	Z	O
	internetska	Agpfsny	O
	svađa	Ncfsn	O
	je	Var3s	O
	kao	Cs	O
	specijalna	Agpfsny	O
	olimpijada	Ncfsn	O
	-	Z	O
	i	Cc	O
	kad	Cs	O
	pobijediš	Vmr2s	O
	,	Z	O
	svejedno	Rgp	O
	si	Var2s	O
	retardiran	Agpmsnn	O
	.	Z	O
	U	Sl	O
	tom	Pd-msl	O
	duhu	Ncmsl	O
	se	Px--sa	O
	povlačim	Vmr1s	O
	.	Z	O
Sentence: 2333	Hahahaha	I	O
	,	Z	O
	koliko	Rgp	O
	jebenih	Agpmpgy	O
	dušebrižnika	Ncmpg	O
	da	Cs	O
	ne	Qz	O
	povjeruješ	Vmr2s	O
	,	Z	O
	hahahahahahahah	I	O
	.	Z	O
Sentence: 2334	Ljudi	Ncmpv	O
	,	Z	O
	liječite	Vmm2p	O
	svoje	Px-fpa	O
	jebene	Agpfpay	O
	frustracije	Ncfpa	O
	negdje	Rgp	O
	drugdje	Rgp	O
	,	Z	O
	hahaha	I	O
	.	Z	O
	Možda	Rgp	O
	kod	Sg	O
	psihijatra	Ncmsg	O
	,	Z	O
	hmmm	I	O
	?	Z	O
	?	Z	O
	?	Z	O
Sentence: 2335	Ne	Qz	O
	mogu	Vmr1s	O
	vjerovat	Vmn	O
	da	Cs	O
	netko	Pi3m-n	O
	kog	Pi-msay	O
	nešto	Pi3n-n	O
	ne	Qz	O
	zanima	Vmr3s	O
	ni	Qo	O
	pol	Rgp	O
	%	Z	O
	troši	Vmr3s	O
	svoje	Px-nsa	O
	DRAGOCJENO	Agpnsay	O
	vrijeme	Ncnsa	O
	na	Sa	O
	komentiranje	Ncnsa	O
	/	Z	O
	pljuvanje	Ncnsa	O
	.	Z	O
Sentence: 2336	Ajmeee	I	O
	,	Z	O
	pa	Cc	O
	kako	Rgp	O
	je	Var3s	O
	to	Pd-nsn	O
	moguće	Agpnsny	O
	?	Z	O
	?	Z	O
	?	Z	O
Sentence: 2337	Kako	Rgp	O
	možete	Vmr2p	O
	pasti	Vmn	O
	taaako	Rgp	O
	nisko	Rgp	O
	?	Z	O
	?	Z	O
	?	Z	O
	?	Z	O
	Vauuuuuu	I	O
	,	Z	O
	baš	Qo	O
	ste	Var2p	O
	jebene	Agpfpny	O
	face	Ncfpn	O
	.	Z	O
Sentence: 2338	Jest	Var3s	O
	da	Cs	O
	je	Var3s	O
	ovo	Pd-nsn	O
	slobodna	Agpfsny	O
	zemlja	Ncfsn	O
	,	Z	O
	i	Cc	O
	hvala	Ncfsn	O
	Bogu	Npmsd	B-per
	na	Sl	O
	slobodi	Ncfsl	O
	mišljenja	Ncnsg	O
